date,縣市,鄉鎮,戶數,人口總,人口男,人口女
2018/4/1,臺北市,大同區,51866,128916,62829,66087
2018/4/1,臺北市,萬華區,78620,191017,93793,97224
2018/4/1,臺北市,文山區,105660,274227,131522,142705
2018/4/1,臺北市,南港區,47121,121988,59602,62386
2018/4/1,臺北市,內湖區,108201,287674,137432,150242
2018/4/1,臺北市,士林區,107225,287969,138956,149013
2018/4/1,臺北市,北投區,96858,255895,123168,132727
2018/4/1,桃園市,桃園區,166943,443273,215177,228096
2018/4/1,桃園市,中壢區,150599,407486,200645,206841
2018/4/1,桃園市,大溪區,32548,94635,48219,46416
2018/4/1,桃園市,楊梅區,58469,168489,84852,83637
2018/4/1,桃園市,蘆竹區,58583,162685,80804,81881
2018/4/1,桃園市,大園區,33035,89529,45781,43748
2018/4/1,桃園市,龜山區,61732,158571,78977,79594
2018/4/1,桃園市,八德區,70948,199440,99763,99677
2018/4/1,桃園市,龍潭區,41924,122306,61234,61072
2018/4/1,桃園市,平鎮區,77383,224958,111758,113200
2018/4/1,桃園市,新屋區,16386,49072,26119,22953
2018/4/1,桃園市,觀音區,22909,66647,34654,31993
2018/4/1,桃園市,復興區,3804,11739,6360,5379
2018/4/1,臺中市,中區,7943,18568,9191,9377
2018/4/1,臺中市,東區,28045,75978,37817,38161
2018/4/1,臺中市,南區,48480,125267,60148,65119
2018/4/1,臺中市,西區,45727,115703,54930,60773
2018/4/1,臺中市,北區,59467,147766,70673,77093
2018/4/1,臺中市,西屯區,86227,227707,109261,118446
2018/4/1,臺中市,南屯區,62434,169308,80920,88388
2018/4/1,臺中市,北屯區,100846,276080,132369,143711
2018/4/1,臺中市,豐原區,53911,167002,82468,84534
2018/4/1,臺中市,東勢區,17418,50541,25928,24613
2018/4/1,臺中市,大甲區,23135,77799,39133,38666
2018/4/1,臺中市,清水區,27389,86541,44420,42121
2018/4/1,臺中市,沙鹿區,29715,93087,46938,46149
2018/4/1,臺中市,梧棲區,17843,58084,29107,28977
2018/4/1,臺中市,后里區,16317,54551,27670,26881
2018/4/1,臺中市,神岡區,19519,65660,33479,32181
2018/4/1,臺中市,潭子區,36429,108342,53514,54828
2018/4/1,臺中市,大雅區,29786,95525,47642,47883
2018/4/1,臺中市,新社區,7562,24657,12799,11858
2018/4/1,臺中市,石岡區,4898,15025,7780,7245
2018/4/1,臺中市,外埔區,9769,32140,16454,15686
2018/4/1,臺中市,大安區,5503,19261,10165,9096
2018/4/1,臺中市,烏日區,24745,74843,37527,37316
2018/4/1,臺中市,大肚區,17738,57363,29292,28071
2018/4/1,臺中市,龍井區,23199,77907,39213,38694
2018/4/1,臺中市,霧峰區,20343,65535,33186,32349
2018/4/1,臺中市,太平區,64335,190028,94203,95825
2018/4/1,臺中市,大里區,69807,211720,103979,107741
2018/4/1,臺中市,和平區,4602,11017,5926,5091
2018/4/1,臺南市,新營區,29011,78005,38594,39411
2018/4/1,臺南市,鹽水區,10037,25540,13337,12203
2018/4/1,臺南市,白河區,10809,28356,14816,13540
2018/4/1,臺南市,柳營區,7914,21281,11107,10174
2018/4/1,臺南市,後壁區,8848,23597,12266,11331
2018/4/1,臺南市,東山區,8362,20982,11145,9837
2018/4/1,臺南市,麻豆區,15812,44523,22624,21899
2018/4/1,臺南市,下營區,9060,24096,12425,11671
2018/4/1,臺南市,六甲區,7792,22278,11515,10763
2018/4/1,臺南市,官田區,7924,21343,10881,10462
2018/4/1,臺南市,大內區,3861,9712,5246,4466
2018/4/1,臺南市,佳里區,20736,59381,29475,29906
2018/4/1,臺南市,學甲區,9614,25920,13239,12681
2018/4/1,臺南市,西港區,8227,24733,12487,12246
2018/4/1,臺南市,七股區,8044,22915,11872,11043
2018/4/1,臺南市,將軍區,7281,19738,10068,9670
2018/4/1,臺南市,北門區,4241,11161,5631,5530
2018/4/1,臺南市,新化區,14452,43644,22228,21416
2018/4/1,臺南市,善化區,17791,48598,24423,24175
2018/4/1,臺南市,新市區,12410,36702,18381,18321
2018/4/1,臺南市,安定區,10138,30552,15723,14829
2018/4/1,臺南市,山上區,2722,7320,3815,3505
2018/4/1,臺南市,玉井區,5159,14134,7313,6821
2018/4/1,臺南市,楠西區,3508,9662,5105,4557
2018/4/1,臺南市,南化區,2867,8767,4723,4044
2018/4/1,臺南市,左鎮區,1971,4851,2719,2132
2018/4/1,臺南市,仁德區,27679,75545,38216,37329
2018/4/1,臺南市,歸仁區,22796,68535,34765,33770
2018/4/1,臺南市,關廟區,11149,34391,17738,16653
2018/4/1,臺南市,龍崎區,1536,4008,2157,1851
2018/4/1,臺南市,永康區,84393,234211,115378,118833
2018/4/1,臺南市,東區,71863,186596,89425,97171
2018/4/1,臺南市,南區,45760,125120,61936,63184
2018/4/1,臺南市,北區,50994,132524,64389,68135
2018/4/1,臺南市,安南區,63038,192346,96944,95402
2018/4/1,臺南市,安平區,25714,66625,31672,34953
2018/4/1,臺南市,中西區,31390,77786,37603,40183
2018/4/1,高雄市,鹽埕區,10772,24195,11989,12206
2018/4/1,高雄市,鼓山區,58334,139613,67309,72304
2018/4/1,高雄市,左營區,78958,196949,94704,102245
2018/4/1,高雄市,楠梓區,70816,184295,90434,93861
2018/4/1,高雄市,三民區,136910,342476,165641,176835
2018/4/1,高雄市,新興區,22893,51087,24535,26552
2018/4/1,高雄市,前金區,12610,26916,12824,14092
2018/4/1,高雄市,苓雅區,72146,170678,82110,88568
2018/4/1,高雄市,前鎮區,78722,189263,92973,96290
2018/4/1,高雄市,旗津區,11108,28685,14782,13903
2018/4/1,高雄市,小港區,68208,157530,78243,79287
2018/4/1,高雄市,鳳山區,141040,359049,176016,183033
2018/4/1,高雄市,林園區,25966,70055,35384,34671
2018/4/1,高雄市,大寮區,42328,112384,57457,54927
2018/4/1,高雄市,大樹區,13625,42688,21858,20830
2018/4/1,高雄市,大社區,13082,34656,17581,17075
2018/4/1,高雄市,仁武區,33412,86435,43867,42568
2018/4/1,高雄市,鳥松區,18336,44258,22384,21874
2018/4/1,高雄市,岡山區,34936,97249,48226,49023
2018/4/1,高雄市,橋頭區,13685,37625,19075,18550
2018/4/1,高雄市,燕巢區,10570,29844,15720,14124
2018/4/1,高雄市,田寮區,3259,7204,3979,3225
2018/4/1,高雄市,阿蓮區,9412,28750,14521,14229
2018/4/1,高雄市,路竹區,17080,52638,26857,25781
2018/4/1,高雄市,湖內區,10931,29835,15232,14603
2018/4/1,高雄市,茄萣區,10526,30082,15489,14593
2018/4/1,高雄市,永安區,5736,13916,6997,6919
2018/4/1,高雄市,彌陀區,6778,19320,9919,9401
2018/4/1,高雄市,梓官區,12652,35990,18508,17482
2018/4/1,高雄市,旗山區,13756,36835,19033,17802
2018/4/1,高雄市,美濃區,14772,39858,20899,18959
2018/4/1,高雄市,六龜區,5545,12965,6984,5981
2018/4/1,高雄市,甲仙區,2311,6085,3236,2849
2018/4/1,高雄市,杉林區,4809,11936,6515,5421
2018/4/1,高雄市,內門區,5125,14538,7865,6673
2018/4/1,高雄市,茂林區,597,1971,992,979
2018/4/1,高雄市,桃源區,1359,4326,2279,2047
2018/4/1,高雄市,那瑪夏區,843,3139,1614,1525
2018/4/1,宜蘭縣,宜蘭市,36384,95919,46753,49166
2018/4/1,宜蘭縣,羅東鎮,26440,72509,34361,38148
2018/4/1,宜蘭縣,蘇澳鎮,14179,39981,20356,19625
2018/4/1,宜蘭縣,頭城鎮,10236,29246,15069,14177
2018/4/1,宜蘭縣,礁溪鄉,14069,35653,18538,17115
2018/4/1,宜蘭縣,壯圍鄉,8863,24245,12816,11429
2018/4/1,宜蘭縣,員山鄉,11726,32371,17166,15205
2018/4/1,宜蘭縣,冬山鄉,19318,52990,27167,25823
2018/4/1,宜蘭縣,五結鄉,15007,39575,20443,19132
2018/4/1,宜蘭縣,三星鄉,8592,21405,11527,9878
2018/4/1,宜蘭縣,大同鄉,1906,6184,3314,2870
2018/4/1,宜蘭縣,南澳鄉,1974,5988,3114,2874
2018/4/1,新竹縣,竹北市,66346,183326,91269,92057
2018/4/1,新竹縣,關西鎮,9396,28832,15412,13420
2018/4/1,新竹縣,新埔鎮,10711,33264,17754,15510
2018/4/1,新竹縣,竹東鎮,33983,96627,48507,48120
2018/4/1,新竹縣,湖口鄉,26713,77491,39262,38229
2018/4/1,新竹縣,橫山鄉,4436,13000,7048,5952
2018/4/1,新竹縣,新豐鄉,18596,56826,29147,27679
2018/4/1,新竹縣,芎林鄉,6528,20072,10633,9439
2018/4/1,新竹縣,寶山鄉,5584,14618,7891,6727
2018/4/1,新竹縣,北埔鄉,3116,9362,5097,4265
2018/4/1,新竹縣,峨眉鄉,2078,5556,3050,2506
2018/4/1,新竹縣,尖石鄉,2892,9598,5061,4537
2018/4/1,新竹縣,五峰鄉,1766,4678,2518,2160
2018/4/1,苗栗縣,苗栗市,31380,88662,44300,44362
2018/4/1,苗栗縣,頭份市,34885,102986,52018,50968
2018/4/1,苗栗縣,苑裡鎮,14683,45711,23808,21903
2018/4/1,苗栗縣,通霄鎮,11580,34407,18190,16217
2018/4/1,苗栗縣,竹南鎮,29448,85731,43294,42437
2018/4/1,苗栗縣,後龍鎮,11939,36585,19353,17232
2018/4/1,苗栗縣,卓蘭鎮,6021,16912,8873,8039
2018/4/1,苗栗縣,大湖鄉,5411,14657,7765,6892
2018/4/1,苗栗縣,公館鄉,10718,33590,17529,16061
2018/4/1,苗栗縣,銅鑼鄉,6142,18058,9606,8452
2018/4/1,苗栗縣,南庄鄉,3932,10138,5556,4582
2018/4/1,苗栗縣,頭屋鄉,3648,10832,5751,5081
2018/4/1,苗栗縣,三義鄉,5556,16401,8657,7744
2018/4/1,苗栗縣,西湖鄉,2639,7114,3970,3144
2018/4/1,苗栗縣,造橋鄉,4128,12875,6788,6087
2018/4/1,苗栗縣,三灣鄉,2396,6705,3669,3036
2018/4/1,苗栗縣,獅潭鄉,1717,4412,2469,1943
2018/4/1,苗栗縣,泰安鄉,1981,6015,3217,2798
2018/4/1,彰化縣,彰化市,76514,233110,115131,117979
2018/4/1,彰化縣,員林市,39408,124613,61953,62660
2018/4/1,彰化縣,鹿港鎮,24555,86775,44086,42689
2018/4/1,彰化縣,和美鎮,26776,90798,46177,44621
2018/4/1,彰化縣,北斗鎮,10713,33306,16786,16520
2018/4/1,彰化縣,溪湖鎮,16378,55571,28162,27409
2018/4/1,彰化縣,田中鎮,13173,41794,21543,20251
2018/4/1,彰化縣,二林鎮,15066,50854,26150,24704
2018/4/1,彰化縣,線西鄉,4417,16923,8671,8252
2018/4/1,彰化縣,伸港鄉,10014,36953,18856,18097
2018/4/1,彰化縣,福興鄉,12864,47206,24605,22601
2018/4/1,彰化縣,秀水鄉,10792,39274,20284,18990
2018/4/1,彰化縣,花壇鄉,14117,45871,23531,22340
2018/4/1,彰化縣,芬園鄉,6835,23636,12424,11212
2018/4/1,彰化縣,大村鄉,11156,36849,19029,17820
2018/4/1,彰化縣,埔鹽鄉,9097,32526,17098,15428
2018/4/1,彰化縣,埔心鄉,10616,34718,17865,16853
2018/4/1,彰化縣,永靖鄉,10939,37229,19265,17964
2018/4/1,彰化縣,社頭鄉,12947,43058,22134,20924
2018/4/1,彰化縣,二水鄉,5291,15258,7991,7267
2018/4/1,彰化縣,田尾鄉,7988,27461,14142,13319
2018/4/1,彰化縣,埤頭鄉,9080,30661,15853,14808
2018/4/1,彰化縣,芳苑鄉,10124,33619,17767,15852
2018/4/1,彰化縣,大城鄉,5245,16871,9097,7774
2018/4/1,彰化縣,竹塘鄉,4620,15238,8008,7230
2018/4/1,彰化縣,溪州鄉,8986,29866,15601,14265
2018/4/1,南投縣,南投市,34790,99985,50035,49950
2018/4/1,南投縣,埔里鎮,28989,80786,40234,40552
2018/4/1,南投縣,草屯鎮,33245,97640,49396,48244
2018/4/1,南投縣,竹山鎮,20131,54955,28169,26786
2018/4/1,南投縣,集集鎮,4308,10911,5680,5231
2018/4/1,南投縣,名間鄉,12629,38586,20332,18254
2018/4/1,南投縣,鹿谷鄉,8020,17787,9489,8298
2018/4/1,南投縣,中寮鄉,5630,14783,8029,6754
2018/4/1,南投縣,魚池鄉,5757,15860,8375,7485
2018/4/1,南投縣,國姓鄉,7280,18757,10125,8632
2018/4/1,南投縣,水里鄉,7124,17714,9296,8418
2018/4/1,南投縣,信義鄉,5280,16262,8734,7528
2018/4/1,南投縣,仁愛鄉,4892,15853,8180,7673
2018/4/1,雲林縣,斗六市,38360,108666,53985,54681
2018/4/1,雲林縣,斗南鎮,15872,44836,22764,22072
2018/4/1,雲林縣,虎尾鎮,25060,70867,35887,34980
2018/4/1,雲林縣,西螺鎮,14713,46156,23361,22795
2018/4/1,雲林縣,土庫鎮,9377,28851,15058,13793
2018/4/1,雲林縣,北港鎮,15960,40153,20734,19419
2018/4/1,雲林縣,古坑鄉,10989,31590,16644,14946
2018/4/1,雲林縣,大埤鄉,6645,19137,10273,8864
2018/4/1,雲林縣,莿桐鄉,9344,28807,15104,13703
2018/4/1,雲林縣,林內鄉,6026,18201,9534,8667
2018/4/1,雲林縣,二崙鄉,8956,27170,14515,12655
2018/4/1,雲林縣,崙背鄉,8502,24608,12990,11618
2018/4/1,雲林縣,麥寮鄉,14401,45598,22886,22712
2018/4/1,雲林縣,東勢鄉,5749,14925,8258,6667
2018/4/1,雲林縣,褒忠鄉,4429,13027,6994,6033
2018/4/1,雲林縣,臺西鄉,8657,23916,12815,11101
2018/4/1,雲林縣,元長鄉,9269,25870,14138,11732
2018/4/1,雲林縣,四湖鄉,8758,23509,12737,10772
2018/4/1,雲林縣,口湖鄉,9451,27555,14690,12865
2018/4/1,雲林縣,水林鄉,9881,25561,13938,11623
2018/4/1,嘉義縣,太保市,13069,37908,19453,18455
2018/4/1,嘉義縣,朴子市,15705,42281,21334,20947
2018/4/1,嘉義縣,布袋鎮,9926,27026,13792,13234
2018/4/1,嘉義縣,大林鎮,11392,31085,15922,15163
2018/4/1,嘉義縣,民雄鄉,24961,71591,36654,34937
2018/4/1,嘉義縣,溪口鄉,5333,14698,7871,6827
2018/4/1,嘉義縣,新港鄉,10644,31874,16775,15099
2018/4/1,嘉義縣,六腳鄉,8834,23197,12307,10890
2018/4/1,嘉義縣,東石鄉,9215,24825,13130,11695
2018/4/1,嘉義縣,義竹鄉,7375,18385,9557,8828
2018/4/1,嘉義縣,鹿草鄉,5755,15504,8310,7194
2018/4/1,嘉義縣,水上鄉,18103,49592,25601,23991
2018/4/1,嘉義縣,中埔鄉,16007,44808,23311,21497
2018/4/1,嘉義縣,竹崎鄉,11679,35826,19094,16732
2018/4/1,嘉義縣,梅山鄉,6757,19395,10297,9098
2018/4/1,嘉義縣,番路鄉,4245,11517,6226,5291
2018/4/1,嘉義縣,大埔鄉,1921,4564,2355,2209
2018/4/1,嘉義縣,阿里山鄉,1911,5601,2946,2655
2018/4/1,屏東縣,屏東市,74392,200311,98985,101326
2018/4/1,屏東縣,潮州鎮,19451,54107,27021,27086
2018/4/1,屏東縣,東港鎮,16730,47840,24181,23659
2018/4/1,屏東縣,恆春鎮,11605,30765,15781,14984
2018/4/1,屏東縣,萬丹鄉,14980,50782,26340,24442
2018/4/1,屏東縣,長治鄉,10167,29835,15567,14268
2018/4/1,屏東縣,麟洛鄉,3824,11077,5731,5346
2018/4/1,屏東縣,九如鄉,7021,22101,11426,10675
2018/4/1,屏東縣,里港鄉,8209,26339,13404,12935
2018/4/1,屏東縣,鹽埔鄉,7862,25829,13438,12391
2018/4/1,屏東縣,高樹鄉,9271,24502,13062,11440
2018/4/1,屏東縣,萬巒鄉,6522,20530,10719,9811
2018/4/1,屏東縣,內埔鄉,18673,54491,28137,26354
2018/4/1,屏東縣,竹田鄉,5636,17116,9091,8025
2018/4/1,屏東縣,新埤鄉,3448,10115,5377,4738
2018/4/1,屏東縣,枋寮鄉,8529,24503,12819,11684
2018/4/1,屏東縣,新園鄉,11795,35122,18204,16918
2018/4/1,屏東縣,崁頂鄉,4487,15574,7906,7668
2018/4/1,屏東縣,林邊鄉,6717,17964,9195,8769
2018/4/1,屏東縣,南州鄉,3714,10656,5450,5206
2018/4/1,屏東縣,佳冬鄉,6967,19284,10023,9261
2018/4/1,屏東縣,琉球鄉,4497,12307,6749,5558
2018/4/1,屏東縣,車城鄉,3476,8628,4626,4002
2018/4/1,屏東縣,滿州鄉,3050,7964,4312,3652
2018/4/1,屏東縣,枋山鄉,2092,5467,2906,2561
2018/4/1,屏東縣,三地門鄉,2328,7678,3850,3828
2018/4/1,屏東縣,霧臺鄉,1060,3330,1704,1626
2018/4/1,屏東縣,瑪家鄉,2054,6758,3425,3333
2018/4/1,屏東縣,泰武鄉,1350,5352,2809,2543
2018/4/1,屏東縣,來義鄉,2230,7423,3752,3671
2018/4/1,屏東縣,春日鄉,1404,4891,2509,2382
2018/4/1,屏東縣,獅子鄉,1562,4918,2528,2390
2018/4/1,屏東縣,牡丹鄉,1932,4965,2527,2438
2018/4/1,臺東縣,臺東市,39716,105766,52940,52826
2018/4/1,臺東縣,成功鎮,5386,14197,7470,6727
2018/4/1,臺東縣,關山鎮,3177,8755,4549,4206
2018/4/1,臺東縣,卑南鄉,6719,17423,9189,8234
2018/4/1,臺東縣,大武鄉,2494,6099,3180,2919
2018/4/1,臺東縣,太麻里鄉,4706,11198,5966,5232
2018/4/1,臺東縣,東河鄉,3766,8511,4721,3790
2018/4/1,臺東縣,長濱鄉,2929,7254,4115,3139
2018/4/1,臺東縣,鹿野鄉,3045,7908,4201,3707
2018/4/1,臺東縣,池上鄉,3209,8218,4284,3934
2018/4/1,臺東縣,綠島鄉,1153,4083,2162,1921
2018/4/1,臺東縣,延平鄉,1073,3633,1939,1694
2018/4/1,臺東縣,海端鄉,1087,4189,2227,1962
2018/4/1,臺東縣,達仁鄉,1460,3608,1956,1652
2018/4/1,臺東縣,金峰鄉,1128,3713,1884,1829
2018/4/1,臺東縣,蘭嶼鄉,1849,5073,2563,2510
2018/4/1,花蓮縣,花蓮市,41435,104003,50149,53854
2018/4/1,花蓮縣,鳳林鎮,4408,10857,5649,5208
2018/4/1,花蓮縣,玉里鎮,8876,24212,12806,11406
2018/4/1,花蓮縣,新城鄉,7719,20104,10326,9778
2018/4/1,花蓮縣,吉安鄉,32045,83646,42065,41581
2018/4/1,花蓮縣,壽豐鄉,7222,18016,9581,8435
2018/4/1,花蓮縣,光復鄉,5011,12868,6819,6049
2018/4/1,花蓮縣,豐濱鄉,1717,4515,2504,2011
2018/4/1,花蓮縣,瑞穗鄉,4760,11694,6317,5377
2018/4/1,花蓮縣,富里鄉,4035,10366,5629,4737
2018/4/1,花蓮縣,秀林鄉,4824,15888,8182,7706
2018/4/1,花蓮縣,萬榮鄉,2104,6435,3397,3038
2018/4/1,花蓮縣,卓溪鄉,1695,6079,3354,2725
